edge_index,edge_time_ps,polarity,packet_start_ps,packet_end_ps,packet_width_ps,packet_center_ps,packet_before_edge_ps,packet_after_edge_ps,raw_event_count,xor_rise_crossing_ps_by_tap,xor_fall_crossing_ps_by_tap,q_raw_tap0_to_tap29,q_raw_29_to_0,N,M,T,overlaps_adjacent_packet,recovery_complete_before_next_edge,idle_at_half_cycle_end,inter_packet_idle_ps
0,1000.5,rise,1036.6299134753397,1946.147204014005,909.5172905386653,1491.3885587446723,36.12991347533966,945.647204014005,60,"[1036.6299134753397, 1053.6733238463405, 1070.7598154290865, 1087.7711673562508, 1104.7639016336698, 1121.8416277008625, 1138.800487121623, 1155.9065709412334, 1172.89207250342, 1189.8794926215317, 1206.9777908018987, 1223.9970044112888, 1241.0110738705414, 1258.0917190909222, 1275.1197875031398, 1292.1255564636722, 1309.11980543829, 1326.2132414714858, 1343.1835838777995, 1360.1764980513803, 1377.184600748886, 1394.3033134903767, 1411.1910876513953, 1428.3049843467234, 1445.3762196721875, 1462.2977441190542, 1479.3094802115413, 1496.3987883358463, 1513.440657816778, 1527.7020604064887]","[1105.6080558821293, 1134.5897859050024, 1163.6548156425763, 1192.7183191651911, 1221.6874406641398, 1250.7749890706314, 1279.7539453238076, 1308.860936396555, 1337.905873306861, 1366.9693945720605, 1395.9856560778894, 1425.082188083716, 1454.1607682344763, 1483.2455844268427, 1512.2584491856107, 1541.3118461017996, 1570.3466794226467, 1599.377987833488, 1628.4477937606869, 1657.438850471033, 1686.7307901326901, 1715.686179808274, 1744.7254603166957, 1773.7736989168895, 1802.822929343676, 1831.8742932807495, 1860.913972834811, 1890.1598289005888, 1919.1933601921417, 1946.147204014005]",000000000000000111111111111111,111111111111111000000000000000,15,330,1,False,True,True,9088.235013563492
