edge_index,edge_time_ps,polarity,packet_start_ps,packet_end_ps,packet_width_ps,packet_center_ps,packet_before_edge_ps,packet_after_edge_ps,raw_event_count,xor_rise_crossing_ps_by_tap,xor_fall_crossing_ps_by_tap,q_raw_tap0_to_tap29,q_raw_29_to_0,N,M,T,overlaps_adjacent_packet,recovery_complete_before_next_edge,idle_at_half_cycle_end,inter_packet_idle_ps
1,11001.5,fall,11034.382217577497,11896.485059089839,862.1028415123419,11465.433638333667,32.882217577496704,894.9850590898386,60,"[11034.382217577497, 11052.528856283066, 11070.696871562943, 11088.81517789706, 11107.010190100458, 11125.14435370491, 11143.276597296232, 11161.539430735545, 11179.625200347155, 11197.722632258878, 11215.848891942209, 11234.106377335618, 11252.177747719057, 11270.25066265826, 11288.42996148529, 11306.654381164784, 11324.716470329144, 11342.845468750871, 11361.018575183001, 11379.177787240242, 11397.283372477475, 11415.508162310667, 11433.563560551054, 11451.629151914096, 11469.770580644039, 11488.002153021027, 11506.07557884035, 11524.102413965536, 11542.246993572182, 11558.693171757748]","[11125.967110606025, 11152.490839793798, 11179.101506823697, 11205.8395993537, 11232.458757003005, 11259.08800754504, 11285.67216372009, 11312.24982420531, 11338.930379906824, 11365.488570538088, 11392.162985894758, 11418.722708912172, 11445.416377209476, 11471.94868478441, 11498.586195884853, 11525.181052255904, 11551.90714429994, 11578.479311993326, 11605.167972896186, 11631.878443490077, 11658.47873651997, 11685.227386656376, 11711.89556490066, 11738.561620927096, 11765.26607062877, 11791.933019187214, 11818.5749860929, 11845.20745864721, 11871.808934916102, 11896.485059089839]",000000000000000001111111111111,111111111111100000000000000000,13,299,1,False,True,True,9139.999689423523
