edge_index,edge_time_ps,polarity,packet_start_ps,packet_end_ps,packet_width_ps,packet_center_ps,packet_before_edge_ps,packet_after_edge_ps,raw_event_count,xor_rise_crossing_ps_by_tap,xor_fall_crossing_ps_by_tap,q_raw_tap0_to_tap29,q_raw_29_to_0,N,M,T,overlaps_adjacent_packet,recovery_complete_before_next_edge,idle_at_half_cycle_end,inter_packet_idle_ps
3,31001.5,fall,31034.382307887543,31896.58469161262,862.2023837250781,31465.48349975008,32.88230788754299,895.0846916126211,60,"[31034.382307887543, 31052.528967094662, 31070.6969903543, 31088.783175826127, 31106.99335240912, 31125.12035654915, 31143.220088357764, 31161.362724555114, 31179.5646845254, 31197.678693368634, 31215.797463323936, 31234.04832177064, 31252.10256170638, 31270.174899936883, 31288.34264634481, 31306.56877273531, 31324.642260464414, 31342.740720338148, 31360.921652624755, 31379.09322706769, 31397.23553558645, 31415.37783636333, 31433.528121579613, 31451.674406174552, 31469.803510243037, 31488.05158946913, 31506.122521252855, 31524.15058163697, 31542.291691877603, 31558.73380315266]","[31125.990548079088, 31152.66430041312, 31179.317882003368, 31206.000607582777, 31232.60919315109, 31259.254869275446, 31285.832397136837, 31312.454960800664, 31339.07491478358, 31365.649142427308, 31392.188199703967, 31418.882248394253, 31445.46201615715, 31472.16599997468, 31498.79898262584, 31525.38449504549, 31552.07592898804, 31578.667727293338, 31605.332610289162, 31632.021965959455, 31658.670635293292, 31685.316037371427, 31712.046174230065, 31738.708439083104, 31765.426077423752, 31792.050670226374, 31818.70299029399, 31845.347625367496, 31871.91015123946, 31896.58469161262]",000000000000000001111111111111,111111111111100000000000000000,13,299,1,False,True,True,9139.900004302606
