edge_index,edge_time_ps,polarity,packet_start_ps,packet_end_ps,packet_width_ps,packet_center_ps,packet_before_edge_ps,packet_after_edge_ps,raw_event_count,xor_rise_crossing_ps_by_tap,xor_fall_crossing_ps_by_tap,q_raw_tap0_to_tap29,q_raw_29_to_0,N,M,T,overlaps_adjacent_packet,recovery_complete_before_next_edge,idle_at_half_cycle_end,inter_packet_idle_ps
4,41000.5,rise,41036.48469591523,41946.170721680166,909.6860257649387,41491.3277087977,35.98469591522735,945.670721680166,60,"[41036.48469591523, 41053.55215307266, 41070.56883479643, 41087.565070604935, 41104.66409047298, 41121.566321985665, 41138.70295609532, 41155.71277694275, 41172.77868137302, 41189.73240453915, 41206.67253043273, 41223.83646083042, 41240.785213983094, 41257.80340647368, 41274.80619156191, 41291.88069392143, 41308.96603955697, 41325.91952322337, 41343.0821272104, 41360.09403375287, 41377.058808880596, 41394.19145317828, 41411.13176359875, 41428.1584602797, 41445.14662372279, 41462.19172550611, 41479.17050088327, 41496.22745649324, 41513.206186939475, 41527.476197032935]","[41105.15858276832, 41134.249872665634, 41163.29850279897, 41192.3686282752, 41221.33014647777, 41250.40332388928, 41279.46927262703, 41308.54844610292, 41337.56833570967, 41366.59789267482, 41395.60538379764, 41424.70463322156, 41453.73158386192, 41482.730481549595, 41511.76826674259, 41540.91296695044, 41569.934409811074, 41599.05977127919, 41628.28530329445, 41657.392336573306, 41686.78275415343, 41715.637643018155, 41745.04475123837, 41773.8943188634, 41803.29443777146, 41832.17919110735, 41861.26826107412, 41890.307854479564, 41919.34195862865, 41946.170721680166]",000000000000000111111111111111,111111111111111000000000000000,15,330,1,False,True,True,9088.212049784881
