edge_index,edge_time_ps,polarity,packet_start_ps,packet_end_ps,packet_width_ps,packet_center_ps,packet_before_edge_ps,packet_after_edge_ps,raw_event_count,xor_rise_crossing_ps_by_tap,xor_fall_crossing_ps_by_tap,q_raw_tap0_to_tap29,q_raw_29_to_0,N,M,T,overlaps_adjacent_packet,recovery_complete_before_next_edge,idle_at_half_cycle_end,inter_packet_idle_ps
6,61000.50000000001,rise,61036.484706894706,61946.49055541567,910.0058485209665,61491.48763115519,35.98470689469832,945.9905554156649,60,"[61036.484706894706, 61053.45606061325, 61070.56635896079, 61087.5001799798, 61104.488549910435, 61121.59220445334, 61138.5294454215, 61155.55044416576, 61172.54908745563, 61189.693950188135, 61206.593715975185, 61223.69747502723, 61240.70065375142, 61257.866291096565, 61274.874974542116, 61291.800573558496, 61308.93139734455, 61325.884468480326, 61342.87288085768, 61359.942150690644, 61376.87200630626, 61393.977233179845, 61410.8888118597, 61428.03385955282, 61445.05899640001, 61462.06722124649, 61479.15353189732, 61496.0661073648, 61513.09399905011, 61527.39258089396]","[61105.27931617505, 61134.250539974135, 61163.29191354473, 61192.313574903514, 61221.38645910883, 61250.41167770593, 61279.453630315096, 61308.50697306281, 61337.57061219004, 61366.60040519795, 61395.703078566185, 61424.71287579004, 61453.72503658966, 61482.776073826084, 61511.82556810125, 61540.99914256739, 61570.030056193704, 61599.305517917994, 61628.1722043626, 61657.39118232817, 61686.712039138154, 61715.722114942364, 61744.855338296176, 61774.17766013087, 61803.20298222183, 61832.32555114766, 61861.42399250358, 61890.52886240872, 61919.571091015285, 61946.49055541567]",000000000000000111111111111111,111111111111111000000000000000,15,330,1,False,True,True,9087.891743790547
