stage,candidate_id,medium_code,fine_code,K,vdd_v,control_value,D_rise_ps,D_fall_ps,output_rise_time_ps,output_fall_time_ps,output_logic_high,output_logic_low,unexpected_transition_count,valid,scenario
winner_full_bank_coverage,NOR2_X4A_A9TL40__signal_A,7,0,8,1.1,,328.18293700000004,321.635312,139.22521500000002,76.92426800000051,1.1000043231,-4.275373027e-07,0,True,scenarios/winner_full_bank_coverage__m07__k08__f00__v1p10__32fbca7dc202350ded04
winner_full_bank_coverage,NOR2_X4A_A9TL40__signal_A,7,8,8,1.1,,388.68836,330.0709619999999,232.1633439999999,133.90618200000026,1.0999927262,2.745911041e-06,0,True,scenarios/winner_full_bank_coverage__m07__k08__f08__v1p10__2f830cc2cfb989c93fd9
winner_full_bank_coverage,NOR2_X4A_A9TL40__signal_A,8,0,8,1.1,,362.058433,356.323707,144.50116900000017,76.31833000000022,1.1000051379,-6.050018401e-07,0,True,scenarios/winner_full_bank_coverage__m08__k08__f00__v1p10__d112531c130854e73917
winner_full_bank_coverage,NOR2_X4A_A9TL40__signal_A,7,0,8,0.95,,429.38893999999993,431.500546,174.12240399999993,91.75592599999979,0.9500045375,5.688387576e-07,0,True,scenarios/winner_full_bank_coverage__m07__k08__f00__v0p95__88626f718109e631269a
winner_full_bank_coverage,NOR2_X4A_A9TL40__signal_A,7,8,8,0.95,,495.6995359999999,441.83661399999954,286.02177499999993,159.77587300000008,0.949995188,2.036549286e-06,0,True,scenarios/winner_full_bank_coverage__m07__k08__f08__v0p95__842d376f2a36ab257464
winner_full_bank_coverage,NOR2_X4A_A9TL40__signal_A,8,0,8,0.95,,473.5001609999999,478.1137589999998,176.86883,91.59681400000021,0.9500036646,-6.913938167e-08,0,True,scenarios/winner_full_bank_coverage__m08__k08__f00__v0p95__237cb0fa8d046dd94a05
winner_full_bank_coverage,NOR2_X4A_A9TL40__signal_A,7,0,8,0.8,,647.1722589999999,669.0047679999993,247.55400199999997,123.61968700000007,0.8000057123,2.475003574e-07,0,True,scenarios/winner_full_bank_coverage__m07__k08__f00__v0p80__043f56c291e9eaf97eaf
winner_full_bank_coverage,NOR2_X4A_A9TL40__signal_A,7,8,8,0.8,,717.291776,679.8148259999996,396.41432500000025,217.3038940000004,0.8000911293,1.341731059e-06,0,True,scenarios/winner_full_bank_coverage__m07__k08__f08__v0p80__d8499b81cc1c62a159c1
winner_full_bank_coverage,NOR2_X4A_A9TL40__signal_A,8,0,8,0.8,,713.6872890000001,743.294871,247.14364499999982,123.64153799999974,0.8000020278,-6.819325059e-08,0,True,scenarios/winner_full_bank_coverage__m08__k08__f00__v0p80__ff56c6512a65b9af6caf
