stage,candidate_id,medium_code,fine_code,K,vdd_v,control_value,D_rise_ps,D_fall_ps,output_rise_time_ps,output_fall_time_ps,output_logic_high,output_logic_low,unexpected_transition_count,valid,scenario
single_driver_baseline,driver_only,8,0,0,1.1,,305.82145699999995,315.7270369999997,5.2793030000000245,5.172011000000101,1.0999977243,2.355100061e-06,0,True,scenarios/single_driver_baseline__m08__k00__f00__v1p10__7596eab9ab1f503ef5a8
single_driver_baseline,driver_only,8,0,0,0.95,,403.99161599999996,429.05143299999986,6.398570999999878,6.334287999999908,0.9499930402,1.482465438e-06,0,True,scenarios/single_driver_baseline__m08__k00__f00__v0p95__3bc01892cbef55aef005
single_driver_baseline,driver_only,8,0,0,0.8,,615.682627,678.315678,9.325644,9.481569999999603,0.7999921009,1.019045905e-06,0,True,scenarios/single_driver_baseline__m08__k00__f00__v0p80__234c51578fdd8e8cc958
single_load_screen,NAND2_X8M_A9TL40__signal_A,8,1,1,1.1,0,325.2009550000001,326.3975729999994,37.778377000000035,25.468129999999235,1.1000747641,-4.744423469e-08,0,True,scenarios/single_load_screen__m08__k01__f01__v1p10__aaa1c66305074bf0a7c8
single_load_screen,NAND2_X8M_A9TL40__signal_A,8,1,1,1.1,1,331.9229010000001,331.30682199999995,67.87440099999999,40.85960399999985,1.0999954389,2.058453914e-06,0,True,scenarios/single_load_screen__m08__k01__f01__v1p10__ea97323f600ff9c0cf3b
single_load_screen,NAND2_X8M_A9TL40__signal_A,8,1,1,0.95,0,427.9216409999999,442.81995100000006,47.64743400000004,30.293633999999507,0.9501089051,-2.495015974e-06,0,True,scenarios/single_load_screen__m08__k01__f01__v0p95__b928c104add15abfa45a
single_load_screen,NAND2_X8M_A9TL40__signal_A,8,1,1,0.95,1,434.362193,447.3659909999993,84.00442799999992,49.73695500000006,0.9499959592,1.563832207e-06,0,True,scenarios/single_load_screen__m08__k01__f01__v0p95__d1d599e015fd80531a63
single_load_screen,NAND2_X8M_A9TL40__signal_A,8,1,1,0.8,0,648.282216,695.4475809999998,67.95699699999987,42.2627800000002,0.8002058446,-3.37359745e-07,0,True,scenarios/single_load_screen__m08__k01__f01__v0p80__05575fe1b6859448e8ce
single_load_screen,NAND2_X8M_A9TL40__signal_A,8,1,1,0.8,1,654.2539400000001,701.5193729999994,118.18501999999992,69.31562499999977,0.7999983234,2.136484489e-06,0,True,scenarios/single_load_screen__m08__k01__f01__v0p80__6e38c743eb0fa8204e4a
single_load_screen,NAND2_X8M_A9TL40__signal_B,8,1,1,1.1,0,328.17765700000007,330.67864599999933,54.08472899999992,29.80502900000017,1.0999946144,2.847786361e-05,0,True,scenarios/single_load_screen__m08__k01__f01__v1p10__7c32467ec9243e6a6327
single_load_screen,NAND2_X8M_A9TL40__signal_B,8,1,1,1.1,1,331.128138,330.6779209999995,67.13774000000011,39.63631400000016,1.0999941387,3.175323319e-05,0,True,scenarios/single_load_screen__m08__k01__f01__v1p10__47cd0cf6b7f55856abf0
single_load_screen,NAND2_X8M_A9TL40__signal_B,8,1,1,0.95,0,431.0599289999999,447.374932,65.92590900000003,36.20615099999998,0.9499974144,3.04837657e-05,0,True,scenarios/single_load_screen__m08__k01__f01__v0p95__0cb819da0c902e9aa684
single_load_screen,NAND2_X8M_A9TL40__signal_B,8,1,1,0.95,1,433.20726600000006,446.8983459999999,83.41167600000009,47.605845,0.949995112,4.754953853e-05,0,True,scenarios/single_load_screen__m08__k01__f01__v0p95__ce0b767a2cee52517462
single_load_screen,NAND2_X8M_A9TL40__signal_B,8,1,1,0.8,0,651.3422009999999,701.1447209999995,89.62099800000017,47.53261399999934,0.7999963071,3.659105878e-05,0,True,scenarios/single_load_screen__m08__k01__f01__v0p80__355cdc413effc4b868ea
single_load_screen,NAND2_X8M_A9TL40__signal_B,8,1,1,0.8,1,653.159113,701.3053309999993,117.88974399999995,64.81120400000006,0.7999962351,7.912743295e-05,0,True,scenarios/single_load_screen__m08__k01__f01__v0p80__b48cfec78f3db0926587
single_load_screen,NOR2_X8A_A9TL40__signal_A,8,1,1,1.1,0,331.2772570000001,329.272317,62.21312199999986,38.59364999999989,1.0999982385,1.249214251e-05,0,True,scenarios/single_load_screen__m08__k01__f01__v1p10__2ff6a9c6aa2e73446d90
single_load_screen,NOR2_X8A_A9TL40__signal_A,8,1,1,1.1,1,320.4970880000001,326.9162840000001,38.65162899999994,22.194541999999743,1.0999970156,1.41528282e-06,0,True,scenarios/single_load_screen__m08__k01__f01__v1p10__692a53c082cc824ad027
single_load_screen,NOR2_X8A_A9TL40__signal_A,8,1,1,0.95,0,433.2553909999999,445.45710099999945,76.70039099999998,46.832551000000066,0.9499970762,1.382352784e-06,0,True,scenarios/single_load_screen__m08__k01__f01__v0p95__76f2d0ab2fb356e0e113
