candidate_id,corner,temperature_residual_1p10_ps,sensor_temperature_span_1p10_ps,temperature_reduced_1p10,temperature_residual_0p90_ps,sensor_temperature_span_0p90_ps,temperature_reduced_0p90,vdd_residual_1p10_to_0p90_ps,vdd_contrast_nonzero
buf_lvt,tt,8.410311789380895,6.172235999999998,0,48.9739591840484,47.487405000000024,0,121.85871611160793,1
buf_lvt,ff,4.936251129131792,7.482861000000014,1,22.993862375921445,14.471232000000043,0,69.48838816356347,1
buf_lvt,ss,16.701950338136648,7.310188000000039,0,122.3754856143371,118.77314700000011,0,189.3155437998989,1
inv_lvt,tt,7.7691401927905375,6.172235999999998,0,55.67270000512697,47.487405000000024,0,107.57606935647199,1
inv_lvt,ff,5.178153199283727,7.482861000000014,1,18.554231642963543,14.471232000000043,0,68.36427297105347,1
inv_lvt,ss,14.19809129046972,7.310188000000039,0,116.81687557168937,118.77314700000011,1,174.747329556537,1
nand2_lvt,tt,9.39951101619329,6.172235999999998,0,55.70643053501853,47.487405000000024,0,104.77885008660112,1
nand2_lvt,ff,5.758378260726122,7.482861000000014,1,21.264952959607985,14.471232000000043,0,63.180818909452285,1
nand2_lvt,ss,14.997691281431772,7.310188000000039,0,115.87343520215092,118.77314700000011,1,160.6856198286175,1
