driver_cell,driver_size_tier,driver_total_width_m,stage,candidate_id,medium_code,fine_code,K,vdd_v,control_value,D_rise_ps,D_fall_ps,output_rise_time_ps,output_fall_time_ps,output_logic_high,output_logic_low,unexpected_transition_count,valid,scenario
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,0,13,0.95,0,444.3699369999999,443.552704,208.7938060000001,110.8743119999999,0.950006301,4.808950856e-07,0,True,scenarios/phase4_final_monotonicity__m07__k13__f00__v0p95__a7f561c74388712c3791
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,1,13,0.95,0,448.7778819999999,444.8674969999995,216.37169999999986,114.57276899999952,0.9500055899,1.108218675e-07,0,True,scenarios/phase4_final_monotonicity__m07__k13__f01__v0p95__b3de8776a0d595c1c2c9
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,2,13,0.95,0,454.02089199999995,445.90516999999954,227.1567169999999,121.2701799999995,0.9500045794,6.121870144e-08,0,True,scenarios/phase4_final_monotonicity__m07__k13__f02__v0p95__d374024d6f45eb459225
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,3,13,0.95,0,459.4098719999999,445.79835999999955,238.72643100000002,127.67634899999963,0.9500046186,4.811549835e-07,0,True,scenarios/phase4_final_monotonicity__m07__k13__f03__v0p95__c9ae483cf3ac688cfaef
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,4,13,0.95,0,464.910018,447.51170899999966,248.76539299999993,133.81111699999997,0.9500019035,2.608908043e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f04__v0p95__f1911e9c02a3adc6e17c
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,5,13,0.95,0,470.90708,448.3231509999999,258.7203770000001,140.3883660000004,0.9500010402,1.644153522e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f05__v0p95__2181c31a715efb671c45
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,6,13,0.95,0,477.2677599999999,449.1076,269.0146249999999,146.28800799999965,0.9500003452,1.572986775e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f06__v0p95__6f69fec1f2109b7bf22a
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,7,13,0.95,0,483.8781879999999,450.4142159999995,277.2349590000001,153.07257699999965,0.9500009024,3.04569267e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f07__v0p95__db0876646b5f42c5205c
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,8,13,0.95,0,490.66253500000005,451.39316699999983,286.7797200000001,159.26970499999985,0.9500002066,7.401332183e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f08__v0p95__88bff4f274995217098f
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,9,13,0.95,0,497.42349500000006,452.37357899999984,296.93069199999996,165.53664100000032,0.9499991312,7.278453469e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f09__v0p95__a03983182c94ebb13b53
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,10,13,0.95,0,504.245953,452.6119269999994,307.5763009999999,171.98695099999995,0.9499980753,2.338843505e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f10__v0p95__ad5f7ddddb78cc4653ad
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,11,13,0.95,0,511.13933899999995,453.18126099999984,318.3567179999999,178.2899750000002,0.9499969962,1.876600666e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f11__v0p95__9fd24bc44caa2d171b01
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,12,13,0.95,0,517.9952350000001,454.27624000000003,328.8815029999999,184.5824559999998,0.9499953626,2.631292954e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f12__v0p95__4f748ef082597458cf4e
