$DATA1 SOURCE='HSPICE' VERSION='P-2019.06-SP2 linux64' PARAM_COUNT=0
$OPTION MEASFORM=3
.TITLE '* ftc dynamic startup calibration: frozen topology, pwl testbench controls.'
p0_t_xor_rise,p0_t_xor_fall,p0_t_xor_rise_2,p0_t_ck_rise,p0_t_ck_rise_2,p0_q_read_v,p0_xor_peak,p0_ck_peak,p0_recovery_xor_end,p0_recovery_medium_end,p0_recovery_ck_end,p0_recovery_xor_tail,p0_recovery_medium_tail,p0_recovery_ck_tail,p1_t_xor_rise,p1_t_xor_fall,p1_t_xor_rise_2,p1_t_ck_rise,p1_t_ck_rise_2,p1_q_read_v,p1_xor_peak,p1_ck_peak,p1_recovery_xor_end,p1_recovery_medium_end,p1_recovery_ck_end,p1_recovery_xor_tail,p1_recovery_medium_tail,p1_recovery_ck_tail,p2_t_xor_rise,p2_t_xor_fall,p2_t_xor_rise_2,p2_t_ck_rise,p2_t_ck_rise_2,p2_q_read_v,p2_xor_peak,p2_ck_peak,p2_recovery_xor_end,p2_recovery_medium_end,p2_recovery_ck_end,p2_recovery_xor_tail,p2_recovery_medium_tail,p2_recovery_ck_tail,p3_t_xor_rise,p3_t_xor_fall,p3_t_xor_rise_2,p3_t_ck_rise,p3_t_ck_rise_2,p3_q_read_v,p3_xor_peak,p3_ck_peak,p3_recovery_xor_end,p3_recovery_medium_end,p3_recovery_ck_end,p3_recovery_xor_tail,p3_recovery_medium_tail,p3_recovery_ck_tail,p4_t_xor_rise,p4_t_xor_fall,p4_t_xor_rise_2,p4_t_ck_rise,p4_t_ck_rise_2,p4_q_read_v,p4_xor_peak,p4_ck_peak,p4_recovery_xor_end,p4_recovery_medium_end,p4_recovery_ck_end,p4_recovery_xor_tail,p4_recovery_medium_tail,p4_recovery_ck_tail,p5_t_xor_rise,p5_t_xor_fall,p5_t_xor_rise_2,p5_t_ck_rise,p5_t_ck_rise_2,p5_q_read_v,p5_xor_peak,p5_ck_peak,p5_recovery_xor_end,p5_recovery_medium_end,p5_recovery_ck_end,p5_recovery_xor_tail,p5_recovery_medium_tail,p5_recovery_ck_tail,p6_t_xor_rise,p6_t_xor_fall,p6_t_xor_rise_2,p6_t_ck_rise,p6_t_ck_rise_2,p6_q_read_v,p6_xor_peak,p6_ck_peak,p6_recovery_xor_end,p6_recovery_medium_end,p6_recovery_ck_end,p6_recovery_xor_tail,p6_recovery_medium_tail,p6_recovery_ck_tail,p7_t_xor_rise,p7_t_xor_fall,p7_t_xor_rise_2,p7_t_ck_rise,p7_t_ck_rise_2,p7_q_read_v,p7_xor_peak,p7_ck_peak,p7_recovery_xor_end,p7_recovery_medium_end,p7_recovery_ck_end,p7_recovery_xor_tail,p7_recovery_medium_tail,p7_recovery_ck_tail,p8_t_xor_rise,p8_t_xor_fall,p8_t_xor_rise_2,p8_t_ck_rise,p8_t_ck_rise_2,p8_q_read_v,p8_xor_peak,p8_ck_peak,p8_recovery_xor_end,p8_recovery_medium_end,p8_recovery_ck_end,p8_recovery_xor_tail,p8_recovery_medium_tail,p8_recovery_ck_tail,p9_t_xor_rise,p9_t_xor_fall,p9_t_xor_rise_2,p9_t_ck_rise,p9_t_ck_rise_2,p9_q_read_v,p9_xor_peak,p9_ck_peak,p9_recovery_xor_end,p9_recovery_medium_end,p9_recovery_ck_end,p9_recovery_xor_tail,p9_recovery_medium_tail,p9_recovery_ck_tail,p10_t_xor_rise,p10_t_xor_fall,p10_t_xor_rise_2,p10_t_ck_rise,p10_t_ck_rise_2,p10_q_read_v,p10_xor_peak,p10_ck_peak,p10_recovery_xor_end,p10_recovery_medium_end,p10_recovery_ck_end,p10_recovery_xor_tail,p10_recovery_medium_tail,p10_recovery_ck_tail,p11_t_xor_rise,p11_t_xor_fall,p11_t_xor_rise_2,p11_t_ck_rise,p11_t_ck_rise_2,p11_q_read_v,p11_xor_peak,p11_ck_peak,p11_recovery_xor_end,p11_recovery_medium_end,p11_recovery_ck_end,p11_recovery_xor_tail,p11_recovery_medium_tail,p11_recovery_ck_tail,p12_t_xor_rise,p12_t_xor_fall,p12_t_xor_rise_2,p12_t_ck_rise,p12_t_ck_rise_2,p12_q_read_v,p12_xor_peak,p12_ck_peak,p12_recovery_xor_end,p12_recovery_medium_end,p12_recovery_ck_end,p12_recovery_xor_tail,p12_recovery_medium_tail,p12_recovery_ck_tail,p13_t_xor_rise,p13_t_xor_fall,p13_t_xor_rise_2,p13_t_ck_rise,p13_t_ck_rise_2,p13_q_read_v,p13_xor_peak,p13_ck_peak,p13_recovery_xor_end,p13_recovery_medium_end,p13_recovery_ck_end,p13_recovery_xor_tail,p13_recovery_medium_tail,p13_recovery_ck_tail,p14_t_xor_rise,p14_t_xor_fall,p14_t_xor_rise_2,p14_t_ck_rise,p14_t_ck_rise_2,p14_q_read_v,p14_xor_peak,p14_ck_peak,p14_recovery_xor_end,p14_recovery_medium_end,p14_recovery_ck_end,p14_recovery_xor_tail,p14_recovery_medium_tail,p14_recovery_ck_tail,p15_t_xor_rise,p15_t_xor_fall,p15_t_xor_rise_2,p15_t_ck_rise,p15_t_ck_rise_2,p15_q_read_v,p15_xor_peak,p15_ck_peak,p15_recovery_xor_end,p15_recovery_medium_end,p15_recovery_ck_end,p15_recovery_xor_tail,p15_recovery_medium_tail,p15_recovery_ck_tail,p16_t_xor_rise,p16_t_xor_fall,p16_t_xor_rise_2,p16_t_ck_rise,p16_t_ck_rise_2,p16_q_read_v,p16_xor_peak,p16_ck_peak,p16_recovery_xor_end,p16_recovery_medium_end,p16_recovery_ck_end,p16_recovery_xor_tail,p16_recovery_medium_tail,p16_recovery_ck_tail,p17_t_xor_rise,p17_t_xor_fall,p17_t_xor_rise_2,p17_t_ck_rise,p17_t_ck_rise_2,p17_q_read_v,p17_xor_peak,p17_ck_peak,p17_recovery_xor_end,p17_recovery_medium_end,p17_recovery_ck_end,p17_recovery_xor_tail,p17_recovery_medium_tail,p17_recovery_ck_tail,p18_t_xor_rise,p18_t_xor_fall,p18_t_xor_rise_2,p18_t_ck_rise,p18_t_ck_rise_2,p18_q_read_v,p18_xor_peak,p18_ck_peak,p18_recovery_xor_end,p18_recovery_medium_end,p18_recovery_ck_end,p18_recovery_xor_tail,p18_recovery_medium_tail,p18_recovery_ck_tail,p19_t_xor_rise,p19_t_xor_fall,p19_t_xor_rise_2,p19_t_ck_rise,p19_t_ck_rise_2,p19_q_read_v,p19_xor_peak,p19_ck_peak,p19_recovery_xor_end,p19_recovery_medium_end,p19_recovery_ck_end,p19_recovery_xor_tail,p19_recovery_medium_tail,p19_recovery_ck_tail,p20_t_xor_rise,p20_t_xor_fall,p20_t_xor_rise_2,p20_t_ck_rise,p20_t_ck_rise_2,p20_q_read_v,p20_xor_peak,p20_ck_peak,p20_recovery_xor_end,p20_recovery_medium_end,p20_recovery_ck_end,p20_recovery_xor_tail,p20_recovery_medium_tail,p20_recovery_ck_tail,tr0_xor_max,tr0_medium_max,tr0_ck_max,tr0_xor_rise_1,tr0_ck_rise_1,tr0_ck_rise_2,tr1_xor_max,tr1_medium_max,tr1_ck_max,tr1_xor_rise_1,tr1_ck_rise_1,tr1_ck_rise_2,tr2_xor_max,tr2_medium_max,tr2_ck_max,tr2_xor_rise_1,tr2_ck_rise_1,tr2_ck_rise_2,tr3_xor_max,tr3_medium_max,tr3_ck_max,tr3_xor_rise_1,tr3_ck_rise_1,tr3_ck_rise_2,tr4_xor_max,tr4_medium_max,tr4_ck_max,tr4_xor_rise_1,tr4_ck_rise_1,tr4_ck_rise_2,tr5_xor_max,tr5_medium_max,tr5_ck_max,tr5_xor_rise_1,tr5_ck_rise_1,tr5_ck_rise_2,tr6_xor_max,tr6_medium_max,tr6_ck_max,tr6_xor_rise_1,tr6_ck_rise_1,tr6_ck_rise_2,tr7_xor_max,tr7_medium_max,tr7_ck_max,tr7_xor_rise_1,tr7_ck_rise_1,tr7_ck_rise_2,tr8_xor_max,tr8_medium_max,tr8_ck_max,tr8_xor_rise_1,tr8_ck_rise_1,tr8_ck_rise_2,tr9_xor_max,tr9_medium_max,tr9_ck_max,tr9_xor_rise_1,tr9_ck_rise_1,tr9_ck_rise_2,tr10_xor_max,tr10_medium_max,tr10_ck_max,tr10_xor_rise_1,tr10_ck_rise_1,tr10_ck_rise_2,tr11_xor_max,tr11_medium_max,tr11_ck_max,tr11_xor_rise_1,tr11_ck_rise_1,tr11_ck_rise_2,tr12_xor_max,tr12_medium_max,tr12_ck_max,tr12_xor_rise_1,tr12_ck_rise_1,tr12_ck_rise_2,tr13_xor_max,tr13_medium_max,tr13_ck_max,tr13_xor_rise_1,tr13_ck_rise_1,tr13_ck_rise_2,tr14_xor_max,tr14_medium_max,tr14_ck_max,tr14_xor_rise_1,tr14_ck_rise_1,tr14_ck_rise_2,p0_q_read_late_v,p1_q_read_late_v,p2_q_read_late_v,p3_q_read_late_v,p4_q_read_late_v,p5_q_read_late_v,p6_q_read_late_v,p7_q_read_late_v,p8_q_read_late_v,p9_q_read_late_v,p10_q_read_late_v,p11_q_read_late_v,p12_q_read_late_v,p13_q_read_late_v,p14_q_read_late_v,p15_q_read_late_v,p16_q_read_late_v,p17_q_read_late_v,p18_q_read_late_v,p19_q_read_late_v,p20_q_read_late_v,temper,alter#
 2.906697850e-09, 3.146555492e-09, 1.292915365e-08, 3.016755586e-09, 1.303959537e-08,   1.0999996634,   1.1570579590,   1.0798132115, 8.783090870e-07, 1.224096004e-06, 1.887261900e-06, 8.783108206e-07, 1.224096004e-06, 1.887261900e-06, 2.040666421e-08, 2.064673257e-08, 3.042919054e-08, 2.051665826e-08, 3.053956580e-08,   1.0999996642,   1.1555644462,   1.0800291725, 8.820927082e-07, 1.213849279e-06, 1.910488643e-06, 8.821162492e-07, 1.218761468e-06, 1.910488643e-06, 4.040670261e-08, 4.064655864e-08, 5.042925649e-08, 4.054981229e-08, 5.057268553e-08,   1.0999996631,   1.1553691506,   1.0799925412, 8.772378345e-07, 1.208425666e-06, 1.057597470e-06, 8.772378345e-07, 1.208425666e-06, 1.120926553e-06, 5.790658552e-08, 5.814619153e-08, 6.792916454e-08, 5.804973393e-08, 6.807272338e-08,   1.0999996664,   1.1558198822,   1.0800727211, 8.809441890e-07, 1.218076589e-06, 1.513124695e-06, 8.809441890e-07, 1.218110622e-06, 1.513124695e-06, 7.790661480e-08, 7.814654604e-08, 8.792915364e-08, 7.808279910e-08, 8.810573181e-08,   1.0999996671,   1.1554519822,   1.0805800522, 8.696366901e-07, 1.389033068e-06, 2.967780226e-06, 8.697534366e-07, 1.389033068e-06, 2.967780226e-06, 9.540662075e-08, 9.564652379e-08, 1.054290959e-07, 9.558285573e-08, 1.056056724e-07,   1.0999996625,   1.1589875510,   1.0802697925, 8.690525202e-07, 1.189457328e-06, 2.929584711e-06, 8.691488056e-07, 1.214161151e-06, 2.929584711e-06, 1.154067693e-07, 1.156460427e-07, 1.254291233e-07, 1.156159531e-07, 1.256388207e-07,   1.0999996626,   1.1579455890,   1.0810035146, 8.697186253e-07, 1.108489270e-06, 2.780587384e-06, 8.697186253e-07, 1.138816877e-06, 2.780587384e-06, 1.329067026e-07, 1.331466300e-07, 1.429290959e-07, 1.331159704e-07, 1.431388618e-07,   1.0999996085,   1.1585961984,   1.0814275842, 1.820154973e-07, 1.115412371e-06,-4.499573675e-06, 3.021162977e-07, 1.115412371e-06,-1.683439715e-06, 1.529067481e-07, 1.531459046e-07, 1.629292871e-07, 1.531492389e-07, 1.631719493e-07, 1.858554035e-07,   1.1543787152,   1.0810536301,-8.199165199e-07, 1.074067933e-06,-1.784883837e-05,-8.199165199e-07, 1.092552964e-06,-1.308149590e-05, 1.704066541e-07, 1.706466790e-07, 1.804293748e-07, 1.706489562e-07, 1.806719328e-07, 1.426007944e-07,   1.1580933213,   1.0815307285, 3.595506864e-07, 9.441665171e-07, 2.336933204e-06, 3.787171061e-07, 9.441665171e-07, 2.336933204e-06, 1.929068203e-07, 1.931458485e-07, 2.029290842e-07, 1.930831113e-07, 2.031057151e-07,   1.0999996675,   1.1540433615,   1.0803814008, 8.716462064e-07, 1.361722713e-06, 1.545549392e-06, 8.718367842e-07, 1.361722713e-06, 1.900543380e-06, 2.129068309e-07, 2.131466119e-07, 2.229293012e-07, 2.130884354e-07, 2.231113965e-07,   1.0999996543,   1.1584258358,   1.0742183872, 8.855899386e-07, 1.486896833e-06, 6.145228414e-06, 8.858764087e-07, 1.486896833e-06, 6.145228414e-06, 2.329064913e-07, 2.331462354e-07, 2.429290103e-07, 2.330939927e-07, 2.431169043e-07,   1.0999996391,   1.1581829968,   1.0672750272, 8.770177512e-07, 1.162614484e-06, 4.711669353e-06, 8.779102425e-07, 1.204486181e-06, 4.711669353e-06, 2.529067835e-07, 2.531459914e-07, 2.629292669e-07, 2.531006278e-07, 2.631235366e-07,   1.0999996546,   1.1541379276,   1.0586178780, 8.845569262e-07, 8.696527453e-07, 7.279299380e-06, 8.849688356e-07, 9.680634652e-07, 7.279299380e-06, 2.729068435e-07, 2.731459438e-07, 2.829292246e-07, 2.731072984e-07, 2.831300232e-07,   1.0999996569,   1.1537575095,   1.0475812259, 8.807068472e-07, 1.129747765e-06, 7.861699853e-06, 8.813108942e-07, 1.144259607e-06, 7.861699853e-06, 2.929066918e-07, 2.931462863e-07, 3.029290958e-07, 2.931139983e-07, 3.031366862e-07,   1.0999996582,   1.1538450693,   1.0359919735, 8.454681563e-07, 1.033142454e-06,-4.089655860e-07, 8.454681563e-07, 1.033142454e-06, 4.361893583e-07, 3.129067465e-07, 3.131459693e-07, 3.229292620e-07, 3.131209057e-07, 3.231435651e-07,   1.0999996804,   1.1572830221,   1.0198719632, 9.026574880e-07, 1.218270643e-06,-5.443893536e-06, 9.026574880e-07, 1.218270643e-06,-2.056064755e-06, 3.329068173e-07, 3.331458771e-07, 3.429290206e-07, 3.331279711e-07, 3.431504913e-07,   1.0999998155,   1.1555939782,   1.0014196575, 7.991389452e-07, 1.141721654e-06,-5.428108752e-06, 7.991389452e-07, 1.141721654e-06,-3.729797298e-06, 3.529065716e-07, 3.531467637e-07, 3.629292358e-07, 3.531347649e-07, 3.631576330e-07, 1.903574830e-07,   1.1568451451,   0.9831260648, 9.023208792e-07, 7.896168047e-07,-1.654153058e-05, 9.023208792e-07, 8.478431448e-07,-9.858326725e-06, 3.729065215e-07, 3.731461058e-07, 3.829293047e-07, 3.731418232e-07, 3.831648803e-07, 1.451864074e-07,   1.1570460468,   0.9590735103, 9.149173420e-07, 2.703741238e-07,-3.571363277e-06, 9.470869490e-07, 5.705858986e-07, 9.149545006e-06, 3.904066572e-07, 3.906465553e-07, 4.004293083e-07, 3.906419675e-07, 4.006648965e-07, 1.877081554e-07,   1.1550599156,   0.9581137204, 9.382183777e-07, 1.189972887e-06, 2.752736152e-06, 9.382183777e-07, 1.189972887e-06, 2.888765703e-06, 2.254987125e-05, 6.238387020e-04, 7.274824967e-06, 4.040670261e-08, 4.054981229e-08, 5.057268553e-08, 1.133946416e-06, 1.675988386e-05, 3.805210516e-06, 7.790661480e-08, 7.808279910e-08, 8.810573181e-08, 8.867559927e-07, 1.463656543e-06, 3.002845592e-06, 1.154067693e-07, 1.156159531e-07, 1.256388207e-07, 3.007029138e-06, 1.325979627e-06, 2.039637356e-06, 1.529067481e-07, 1.531492389e-07, 1.631719493e-07, 4.622298569e-06, 2.154079579e-06, 9.114532500e-06, 1.929068203e-07, 1.930831113e-07, 2.031057151e-07, 1.733036984e-06, 1.315591618e-06, 2.678620373e-06, 1.929068203e-07, 1.930831113e-07, 2.031057151e-07, 8.315651656e-06, 1.568578070e-04, 5.470907114e-02, 2.129068309e-07, 2.130884354e-07, 2.231113965e-07, 7.828497938e-06, 1.520663350e-04, 5.330721635e-02, 2.329064913e-07, 2.330939927e-07, 2.431169043e-07, 7.426209979e-06, 1.378156924e-04, 5.174064815e-02, 2.529067835e-07, 2.531006278e-07, 2.631235366e-07, 8.289618817e-06, 1.462095109e-04, 5.067290219e-02, 2.729068435e-07, 2.731072984e-07, 2.831300232e-07, 8.149417766e-06, 1.429775503e-04, 4.945474068e-02, 2.929066918e-07, 2.931139983e-07, 3.031366862e-07, 7.297676402e-06, 1.292483108e-04, 4.811923361e-02, 3.129067465e-07, 3.131209057e-07, 3.231435651e-07, 7.020526766e-06, 1.265547771e-04, 4.702459961e-02, 3.329068173e-07, 3.331279711e-07, 3.431504913e-07, 7.349936880e-06, 1.352312095e-04, 4.613049508e-02, 3.529065716e-07, 3.531347649e-07, 3.631576330e-07, 7.275336410e-06, 1.325014640e-04, 4.511951105e-02, 3.729065215e-07, 3.731418232e-07, 3.831648803e-07,   1.0999996639,   1.0999996647,   1.0999996636,   1.0999996635,   1.0999996669,   1.0999996656,   1.0999996649,   1.0999997755, 2.029650492e-07, 1.403562208e-07,   1.0999996671,   1.0999996571,   1.0999996690,   1.0999996531,   1.0999996571,   1.0999996582,   1.0999996578,   1.0999995679, 1.402183140e-07, 1.434233214e-07, 1.282276933e-07,  25.0000000000,1
