mode,point_kind,vdd_v,droop_mv,raw_thermometer_word,normalized_raw_word,corrected_thermometer_word,sensor_code,raw_bubble_count,bubble_count,code_valid,reset_failure_count,rvt_031_cross_s,lvt_031_cross_s,rvt_lvt_diff_031_s,final_taps_arrived,residual_code,measurement_file
rvt_lvt,screen,1.100000000000e+00,0.000000000000e+00,11111100000000000000000000000000,00000011111111111111111111111111,00000011111111111111111111111111,6,0,0,1,0,1.622853449000e-09,1.649276763000e-09,2.642331429000e-11,1,0,scenarios/v1p100000000000/phase3_voltage_code.mt0.csv
rvt_lvt,screen,1.075000000000e+00,2.500000000000e+01,11111110000000000000000000000000,00000001111111111111111111111111,00000001111111111111111111111111,7,0,0,1,0,1.654131107000e-09,1.681362226000e-09,2.723111867000e-11,1,1,scenarios/v1p075000000000/phase3_voltage_code.mt0.csv
rvt_lvt,screen,1.050000000000e+00,5.000000000000e+01,11111110000000000000000000000000,00000001111111111111111111111111,00000001111111111111111111111111,7,0,0,1,0,1.689349190000e-09,1.717225152000e-09,2.787596148000e-11,1,1,scenarios/v1p050000000000/phase3_voltage_code.mt0.csv
rvt_lvt,screen,1.000000000000e+00,1.000000000000e+02,11111110000000000000000000000000,00000001111111111111111111111111,00000001111111111111111111111111,7,0,0,1,0,1.773828960000e-09,1.803607084000e-09,2.977812355000e-11,1,1,scenarios/v1p000000000000/phase3_voltage_code.mt0.csv
rvt_lvt,screen,9.000000000000e-01,2.000000000000e+02,11111110000000000000000000000000,00000001111111111111111111111111,00000001111111111111111111111111,7,0,0,1,0,2.032785610000e-09,2.067073054000e-09,3.428744403000e-11,1,1,scenarios/v0p900000000000/phase3_voltage_code.mt0.csv
rvt_lvt,screen,8.000000000000e-01,3.000000000000e+02,11111111000000000000000000000000,00000000111111111111111111111111,00000000111111111111111111111111,8,0,0,1,0,2.539080183000e-09,2.577684973000e-09,3.860479018000e-11,1,2,scenarios/v0p800000000000/phase3_voltage_code.mt0.csv
rvt_lvt,screen,7.000000000000e-01,4.000000000000e+02,11111111110000000000000000000000,00000000001111111111111111111111,00000000001111111111111111111111,10,0,0,1,0,3.745917200000e-09,3.780831078000e-09,3.491387783000e-11,1,4,scenarios/v0p700000000000/phase3_voltage_code.mt0.csv
