driver_cell,driver_size_tier,driver_total_width_m,stage,candidate_id,medium_code,fine_code,K,vdd_v,control_value,D_rise_ps,D_fall_ps,output_rise_time_ps,output_fall_time_ps,output_logic_high,output_logic_low,unexpected_transition_count,valid,scenario
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,0,8,0.95,0,443.323287,461.9005519999995,90.74485799999988,51.102272999999556,0.9500002052,7.287559183e-07,0,True,scenarios/phase2_fine8__m08__k08__f00__v0p95__bd1cbbd8e094a0c14cfe
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,1,8,0.95,0,446.10730600000005,461.9179999999998,97.22794,54.43571800000014,0.9499997884,1.369577837e-06,0,True,scenarios/phase2_fine8__m08__k08__f01__v0p95__11fbad4edca79762c93d
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,2,8,0.95,0,449.08062299999995,462.3882969999995,105.27128100000004,59.50013399999978,0.9499974135,8.257230901e-07,0,True,scenarios/phase2_fine8__m08__k08__f02__v0p95__882b851d3e703952978f
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,3,8,0.95,0,452.1125799999999,462.85850500000004,111.80776499999992,64.16338000000007,0.9499979199,1.217614366e-06,0,True,scenarios/phase2_fine8__m08__k08__f03__v0p95__e1c2bee86e5fcfe3f777
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,4,8,0.95,0,455.12746399999986,463.3264219999995,118.82798300000002,69.23120500000049,0.949995974,3.26162852e-07,0,True,scenarios/phase2_fine8__m08__k08__f04__v0p95__f60e2f247de1b2a7e1cf
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,5,8,0.95,0,458.2609279999999,463.79085199999986,125.27486599999992,73.4423920000001,0.9499954006,7.702495402e-07,0,True,scenarios/phase2_fine8__m08__k08__f05__v0p95__3ce518bcd9caa2e6252f
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,6,8,0.95,0,462.240938,464.2505009999998,132.253344,77.5753679999996,0.9499961067,2.266253612e-06,0,True,scenarios/phase2_fine8__m08__k08__f06__v0p95__1905a5eab8a92474f112
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,7,8,0.95,0,466.13658899999996,464.48895300000004,138.73219299999985,81.67303600000074,0.9499963307,1.900425889e-06,0,True,scenarios/phase2_fine8__m08__k08__f07__v0p95__b360328237eea808bae7
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,8,8,0.95,0,470.5227909999999,464.94593199999946,145.52562200000003,86.33773499999945,0.9499916043,-6.622067856e-07,0,True,scenarios/phase2_fine8__m08__k08__f08__v0p95__7322e9540c770cc4bd4c
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,0,8,1.1,0,337.454463,342.2466909999994,72.10641700000002,42.001794999999476,1.0999999137,7.132648323e-07,0,True,scenarios/phase2_fine8__m08__k08__f00__v1p10__8fbbb65f4eaf7b85c6a2
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,1,8,1.1,0,340.142514,342.46103299999953,77.91982299999994,44.76081100000041,1.0999991186,2.11577241e-06,0,True,scenarios/phase2_fine8__m08__k08__f01__v1p10__a1cf235f804137afa98f
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,4,8,1.1,0,349.01632599999994,343.8978959999996,97.16419299999998,56.71548499999983,1.0999967747,9.820584263e-07,0,True,scenarios/phase2_fine8__m08__k08__f04__v1p10__12510a61073ea1775550
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,7,8,1.1,0,360.2701889999999,345.3225519999997,112.76159799999994,67.5294479999996,1.0999979211,2.207197417e-06,0,True,scenarios/phase2_fine8__m08__k08__f07__v1p10__a28b9be834f7883cce50
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,8,8,1.1,0,364.16666399999997,345.6646670000001,118.3532069999999,70.87047000000001,1.0999905519,2.855039645e-06,0,True,scenarios/phase2_fine8__m08__k08__f08__v1p10__cd3fda8cc6d12777d547
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,0,8,0.8,0,670.267933,722.7275069999995,127.06420699999987,69.10084599999978,0.80000041,4.10941113e-06,0,True,scenarios/phase2_fine8__m08__k08__f00__v0p80__7564e645bea99584dfd4
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,1,8,0.8,0,673.3392559999999,722.0895299999997,136.78121200000012,75.57347700000055,0.7999997867,1.441788862e-06,0,True,scenarios/phase2_fine8__m08__k08__f01__v0p80__4f3132fb0dfc614d8348
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,4,8,0.8,0,683.2553459999999,723.8597839999996,167.520518,95.63847499999981,0.7999976237,1.852491626e-06,0,True,scenarios/phase2_fine8__m08__k08__f04__v0p80__d0247c2fc8f32fa9aedd
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,7,8,0.8,0,692.6521590000001,724.812968,194.4463689999999,113.602566,0.7999949331,1.345169485e-06,0,True,scenarios/phase2_fine8__m08__k08__f07__v0p80__1e3205324533157ac35a
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,8,8,0.8,0,697.009276,725.2601129999995,205.7691830000001,119.47494499999938,0.7999929808,1.951229805e-06,0,True,scenarios/phase2_fine8__m08__k08__f08__v0p80__e15c2fa35b7bf3fb1b34
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_position,NOR2_X4A_A9TL40__signal_A,0,0,8,0.95,0,92.4895879999999,90.0532180000001,88.97322499999994,49.03774999999977,0.950000218,7.967864374e-07,0,True,scenarios/phase2_position__m00__k08__f00__v0p95__7debb33bc9023714f1fc
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_position,NOR2_X4A_A9TL40__signal_A,0,1,8,0.95,0,95.1183349999999,90.47145399999982,96.27484600000004,53.9791369999997,0.9499996176,8.790273395e-07,0,True,scenarios/phase2_position__m00__k08__f01__v0p95__adec7d1444f2f619de7b
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_position,NOR2_X4A_A9TL40__signal_A,0,8,8,0.95,0,119.66683399999998,93.57141599999964,145.395381,85.44643300000041,0.9499952212,1.546548098e-06,0,True,scenarios/phase2_position__m00__k08__f08__v0p95__9dea46e7779095410215
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_position,NOR2_X4A_A9TL40__signal_A,15,0,8,0.95,0,752.197675,787.6778280000001,92.4542040000001,51.147888999999935,0.9499999376,1.085189119e-06,0,True,scenarios/phase2_position__m15__k08__f00__v0p95__1a26109713084c2741f3
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_position,NOR2_X4A_A9TL40__signal_A,15,1,8,0.95,0,754.869176,787.6072919999996,97.11744600000002,54.66129099999938,0.9499998187,1.245167213e-06,0,True,scenarios/phase2_position__m15__k08__f01__v0p95__bb1f926792178fb4f951
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase2_position,NOR2_X4A_A9TL40__signal_A,15,8,8,0.95,0,778.748888,791.3946749999999,146.36842799999994,86.68032099999988,0.9499956274,2.779610112e-06,0,True,scenarios/phase2_position__m15__k08__f08__v0p95__c08e287ebcee407ebde3
